t,query_p,query_q,query_r
8.099999999999872,0x1.4df41062fa9dep-3,-0x1.70ac0731584eap-3,-0x1.c884c3860933cp-5
8.129999999999871,0x1.4df41062fa9dep-3,-0x1.70ac0731584eap-3,-0x1.c884c3860933cp-5
8.15999999999987,0x1.4df41062fa9dep-3,-0x1.70ac0731584eap-3,-0x1.c884c3860933cp-5
8.18999999999987,0x1.4df41062fa9dep-3,-0x1.70ac0731584eap-3,-0x1.c884c3860933cp-5
8.21999999999987,0x1.4df41062fa9dep-3,-0x1.70ac0731584eap-3,-0x1.c884c3860933cp-5
8.249999999999869,-0x1.4a1164dc1cc90p-4,-0x1.70ac0731584eap-3,-0x1.c884c3860933cp-5
8.279999999999868,-0x1.4a1164dc1cc90p-4,-0x1.70ac0731584eap-3,-0x1.c884c3860933cp-5
8.309999999999867,-0x1.4a1164dc1cc90p-4,-0x1.70ac0731584eap-3,-0x1.9825037862c2dp-4
8.339999999999867,-0x1.4a1164dc1cc90p-4,-0x1.70ac0731584eap-3,-0x1.9825037862c2dp-4
8.369999999999866,-0x1.4a1164dc1cc90p-4,-0x1.70ac0731584eap-3,-0x1.9825037862c2dp-4
8.399999999999865,-0x1.4a1164dc1cc90p-4,-0x1.70ac0731584eap-3,-0x1.9825037862c2dp-4
8.429999999999865,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.459999999999864,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.489999999999863,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.519999999999863,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.549999999999862,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.579999999999862,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.60999999999986,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.63999999999986,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.66999999999986,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.699999999999859,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.729999999999858,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.759999999999858,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.789999999999857,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.819999999999856,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.849999999999856,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.879999999999855,-0x1.4a1164dc1cc90p-4,-0x1.e168de0d63ac0p-5,-0x1.9825037862c2dp-4
8.909999999999854,-0x1.aab75a69bc440p-6,-0x1.e168de0d63ac0p-5,0x1.6fba9d5c7ef6cp-4
8.939999999999854,-0x1.aab75a69bc440p-6,-0x1.e168de0d63ac0p-5,0x1.6fba9d5c7ef6cp-4
8.969999999999853,-0x1.aab75a69bc440p-6,-0x1.76a2784e42c40p-3,0x1.6fba9d5c7ef6cp-4
8.999999999999853,-0x1.aab75a69bc440p-6,-0x1.76a2784e42c40p-3,0x1.6fba9d5c7ef6cp-4
9.029999999999852,-0x1.aab75a69bc440p-6,-0x1.76a2784e42c40p-3,0x1.6fba9d5c7ef6cp-4
9.059999999999851,-0x1.aab75a69bc440p-6,-0x1.76a2784e42c40p-3,0x1.6fba9d5c7ef6cp-4
9.08999999999985,-0x1.aab75a69bc440p-6,-0x1.76a2784e42c40p-3,0x1.6fba9d5c7ef6cp-4
9.11999999999985,-0x1.aab75a69bc440p-6,-0x1.76a2784e42c40p-3,0x1.6fba9d5c7ef6cp-4
9.14999999999985,-0x1.aab75a69bc440p-6,-0x1.76a2784e42c40p-3,0x1.6fba9d5c7ef6cp-4
9.179999999999849,-0x1.aab75a69bc440p-6,-0x1.76a2784e42c40p-3,0x1.6fba9d5c7ef6cp-4
9.209999999999848,-0x1.aab75a69bc440p-6,-0x1.76a2784e42c40p-3,0x1.6fba9d5c7ef6cp-4
